InputID,TargetID,Distance
QR BURN C02 ,ML BURN S01 ,47659.9900051833
QR BURN C02 ,ML BURN S02 ,47562.8117780613
QR BURN C02 ,ML UNBURN G04 ,49159.2899483827
QR BURN C02 ,ML UNBURN G05 ,49244.1406571462
QR BURN C02 ,ML UNBURN O04 ,49300.5909895498
QR BURN C02 ,ML UNBURN O05 ,49265.6129935616
QR BURN C02 ,ML UNBURN S01 ,47588.9562277729
QR BURN C02 ,ML UNBURN S02 ,47508.2516001646
QR BURN C02 ,QR BURN C01,728.428646917946
QR BURN C02 ,QR BURN G01,1022.75694003889
QR BURN C02 ,QR BURN G02 ,560.90636874927
QR BURN C02 ,QR BURN G03 ,981.695474600593
QR BURN C02 ,QR BURN G05,3665.1774677033
QR BURN C02 ,QR BURN O01,693.259141540569
QR BURN C02 ,QR BURN O02 ,39.0895683835126
QR BURN C02 ,QR BURN O03 ,1025.5711760756
QR BURN C02 ,QR BURN O05,3685.61929387585
QR BURN G01,AN BURN F01 ,148331.968796984
QR BURN G01,AN BURN F02 ,148224.800394843
QR BURN G01,AN BURN G04 ,147541.762536939
QR BURN G01,AN BURN G05 ,147021.168884837
QR BURN G01,AN BURN S01 ,147242.506461419
QR BURN G01,AN BURN S02 ,146865.093693742
QR BURN G01,AN UNBURN F01 ,146823.256917147
QR BURN G01,AN UNBURN F02 ,146819.178207097
QR BURN G01,AN UNBURN G01 ,147059.685730405
QR BURN G01,AN UNBURN G03 ,146994.007349471
QR BURN G01,AN UNBURN S01 ,147157.749588163
QR BURN G01,AN UNBURN S02 ,146855.358704606
QR BURN G01,BC BURN G01 ,273692.920820678
QR BURN G01,BC BURN G02 ,273704.825061991
QR BURN G01,BC BURN G03 ,273608.553804864
QR BURN G01,BC BURN R01 ,272596.653003324
QR BURN G01,BC BURN R02 ,272611.910125471
QR BURN G01,BC BURN S01 ,272131.922118266
QR BURN G01,BC BURN S02 ,272340.291716866
QR BURN G01,BC UNBURN R01,270849.534302801
QR BURN G01,BC UNBURN R02   ,272992.616459272
QR BURN G01,BC UNBURN S01 ,272889.388179736
QR BURN G01,BC UNBURN S02 ,272875.132752064
QR BURN G01,BO BURN G01 ,127279.190503547
QR BURN G01,BO BURN G02 ,126919.992542849
QR BURN G01,BO BURN O01 ,125648.8447708
QR BURN G01,BO BURN O02 ,125637.848262365
QR BURN G01,BO BURN O03 ,125581.822783712
QR BURN G01,BO BURN S01 ,126340.475805697
QR BURN G01,BO BURN S02 ,126290.199041274
QR BURN G01,BO BURN S03 ,126280.70896177
QR BURN G01,BO UNBURN G01 ,127286.622928436
QR BURN G01,BO UNBURN G02 ,126905.922009006
QR BURN G01,BO UNBURN O01 ,125970.979500103
QR BURN G01,BO UNBURN O02 ,125608.775622713
QR BURN G01,BO UNBURN S01 ,125384.947157499
QR BURN G01,BO UNBURN S02 ,125477.775685835
QR BURN G01,BO UNBURN S03 ,125528.49685231
QR BURN G01,HT BURN C01 ,237408.215246846
QR BURN G01,HT BURN C02,237226.613310716
QR BURN G01,HT BURN C03 ,237431.919079388
QR BURN G01,HT BURN G01 ,237090.070302621
QR BURN G01,HT BURN G02 ,237097.405287492
QR BURN G01,HT BURN G04 ,237373.220473426
QR BURN G01,HT BURN O01 ,236904.931251662
QR BURN G01,HT BURN O02 ,236706.758848974
QR BURN G01,HT BURN O03 ,236988.407190436
QR BURN G01,HT UNBURN C01 ,238039.157038646
QR BURN G01,HT UNBURN C02,237914.992277986
QR BURN G01,HT UNBURN G01 ,238246.813285203
QR BURN G01,HT UNBURN G02 ,238360.849776667
QR BURN G01,HT UNBURN O01 ,238246.139939884
QR BURN G01,HT UNBURN O02,238063.972551859
QR BURN G01,ML BURN G01 ,49771.5593649406
QR BURN G01,ML BURN G02 ,49739.6243511421
QR BURN G01,ML BURN O01 ,49715.4716063213
QR BURN G01,ML BURN O02 ,49546.6269655757
QR BURN G01,ML BURN O04 ,44544.8630833964
QR BURN G01,ML BURN S01 ,48631.271950473
QR BURN G01,ML BURN S02 ,48533.5642405181
QR BURN G01,ML UNBURN G04 ,50128.6955720391
QR BURN G01,ML UNBURN G05 ,50213.5143941415
QR BURN G01,ML UNBURN O04 ,50270.0667590553
QR BURN G01,ML UNBURN O05 ,50235.4842178312
QR BURN G01,ML UNBURN S01 ,48560.5313620613
QR BURN G01,ML UNBURN S02 ,48479.0718855036
QR BURN G01,QR BURN C01,325.909142484884
QR BURN G01,QR BURN C02 ,1022.75694003889
QR BURN G01,QR BURN G02 ,586.583670373889
QR BURN G01,QR BURN G03 ,1895.05922599023
QR BURN G01,QR BURN G05,4432.32884497806
QR BURN G01,QR BURN O01,351.216392015491
QR BURN G01,QR BURN O02 ,1044.92081178073
QR BURN G01,QR BURN O03 ,1938.5556701055
QR BURN G01,QR BURN O05,4495.05618528036
QR BURN G02 ,AN BURN F01 ,148855.902597098
QR BURN G02 ,AN BURN F02 ,148748.877510871
QR BURN G02 ,AN BURN G04 ,148062.496158719
QR BURN G02 ,AN BURN G05 ,147542.316697645
QR BURN G02 ,AN BURN S01 ,147763.53544349
QR BURN G02 ,AN BURN S02 ,147386.312483574
QR BURN G02 ,AN UNBURN F01 ,147343.562313945
QR BURN G02 ,AN UNBURN F02 ,147339.252863531
QR BURN G02 ,AN UNBURN G01 ,147580.438757338
QR BURN G02 ,AN UNBURN G03 ,147514.883524982
QR BURN G02 ,AN UNBURN S01 ,147678.502239066
QR BURN G02 ,AN UNBURN S02 ,147375.535398717
QR BURN G02 ,BC BURN G01 ,274270.09155044
QR BURN G02 ,BC BURN G02 ,274282.050139347
QR BURN G02 ,BC BURN G03 ,274185.852483751
QR BURN G02 ,BC BURN R01 ,273173.803100591
QR BURN G02 ,BC BURN R02 ,273189.109766292
QR BURN G02 ,BC BURN S01 ,272709.034010856
QR BURN G02 ,BC BURN S02 ,272917.413773388
QR BURN G02 ,BC UNBURN R01,271426.322186148
QR BURN G02 ,BC UNBURN R02   ,273569.734179705
QR BURN G02 ,BC UNBURN S01 ,273466.551906428
QR BURN G02 ,BC UNBURN S02 ,273452.246979854
QR BURN G02 ,BO BURN G01 ,127864.255008502
QR BURN G02 ,BO BURN G02 ,127505.092029298
QR BURN G02 ,BO BURN O01 ,126234.267860437
QR BURN G02 ,BO BURN O02 ,126223.221280352
QR BURN G02 ,BO BURN O03 ,126167.14615254
QR BURN G02 ,BO BURN S01 ,126925.696923589
QR BURN G02 ,BO BURN S02 ,126875.482271089
QR BURN G02 ,BO BURN S03 ,126866.032248977
QR BURN G02 ,BO UNBURN G01 ,127871.664062275
QR BURN G02 ,BO UNBURN G02 ,127490.93656936
QR BURN G02 ,BO UNBURN O01 ,126555.914473134
QR BURN G02 ,BO UNBURN O02 ,126193.916061213
QR BURN G02 ,BO UNBURN S01 ,125969.6081248
QR BURN G02 ,BO UNBURN S02 ,126062.444576429
QR BURN G02 ,BO UNBURN S03 ,126113.214847198
QR BURN G02 ,HT BURN C01 ,237989.176670605
QR BURN G02 ,HT BURN C02,237807.5985211
QR BURN G02 ,HT BURN C03 ,238012.819262153
QR BURN G02 ,HT BURN G01 ,237671.103167113
QR BURN G02 ,HT BURN G02 ,237678.470638885
QR BURN G02 ,HT BURN G04 ,237954.244216235
QR BURN G02 ,HT BURN O01 ,237485.982720576
QR BURN G02 ,HT BURN O02 ,237287.757539574
QR BURN G02 ,HT BURN O03 ,237569.401304625
QR BURN G02 ,HT UNBURN C01 ,238620.070394785
QR BURN G02 ,HT UNBURN C02,238495.896428492
QR BURN G02 ,HT UNBURN G01 ,238827.782834261
QR BURN G02 ,HT UNBURN G02 ,238941.841383264
QR BURN G02 ,HT UNBURN O01 ,238826.860968027
QR BURN G02 ,HT UNBURN O02,238644.691846565
QR BURN G02 ,ML BURN G01 ,49192.2383069115
QR BURN G02 ,ML BURN G02 ,49160.3221416478
QR BURN G02 ,ML BURN O01 ,49136.34262548
QR BURN G02 ,ML BURN O02 ,48967.7930984748
QR BURN G02 ,ML BURN O04 ,43959.4596636857
QR BURN G02 ,ML BURN S01 ,48050.8358311434
QR BURN G02 ,ML BURN S02 ,47952.9905508915
QR BURN G02 ,ML UNBURN G04 ,49547.7690938189
QR BURN G02 ,ML UNBURN G05 ,49632.5794365032
QR BURN G02 ,ML UNBURN O04 ,49689.1567739386
QR BURN G02 ,ML UNBURN O05 ,49654.6734694306
QR BURN G02 ,ML UNBURN S01 ,47980.1733135356
QR BURN G02 ,ML UNBURN S02 ,47898.5161844994
QR BURN G02 ,QR BURN C01,438.124863671778
QR BURN G02 ,QR BURN C02 ,560.90636874927
QR BURN G02 ,QR BURN G01,586.583670373889
QR BURN G02 ,QR BURN G03 ,1316.11725638032
QR BURN G02 ,QR BURN G05,3857.0490872811
QR BURN G02 ,QR BURN O01,406.541829113805
QR BURN G02 ,QR BURN O02 ,566.342727513454
QR BURN G02 ,QR BURN O03 ,1359.05044533855
QR BURN G02 ,QR BURN O05,3913.75471743928
QR BURN G03 ,AN BURN F01 ,149898.037755738
QR BURN G03 ,AN BURN F02 ,149791.449267364
QR BURN G03 ,AN BURN G04 ,149094.985803721
QR BURN G03 ,AN BURN G05 ,148576.062783267
QR BURN G03 ,AN BURN S01 ,148796.919479127
QR BURN G03 ,AN BURN S02 ,148420.27535357
QR BURN G03 ,AN UNBURN F01 ,148374.779681777
QR BURN G03 ,AN UNBURN F02 ,148369.777510573
QR BURN G03 ,AN UNBURN G01 ,148612.996472594
QR BURN G03 ,AN UNBURN G03 ,148547.812898861
QR BURN G03 ,AN UNBURN S01 ,148711.056840585
QR BURN G03 ,AN UNBURN S02 ,148406.365629839
QR BURN G03 ,BC BURN G01 ,275495.941763385
QR BURN G03 ,BC BURN G02 ,275508.148441423
QR BURN G03 ,BC BURN G03 ,275412.287587434
QR BURN G03 ,BC BURN R01 ,274399.561261865
QR BURN G03 ,BC BURN R02 ,274415.09392534
QR BURN G03 ,BC BURN S01 ,273934.618963655
QR BURN G03 ,BC BURN S02 ,274143.044628499
QR BURN G03 ,BC UNBURN R01,272650.440659747
QR BURN G03 ,BC UNBURN R02   ,274795.344062762
QR BURN G03 ,BC UNBURN S01 ,274692.371669665
QR BURN G03 ,BC UNBURN S02 ,274677.841174697
QR BURN G03 ,BO BURN G01 ,129134.543998608
QR BURN G03 ,BO BURN G02 ,128775.667080991
QR BURN G03 ,BO BURN O01 ,127507.611567013
QR BURN G03 ,BO BURN O02 ,127496.120097413
QR BURN G03 ,BO BURN O03 ,127439.61083075
QR BURN G03 ,BO BURN S01 ,128197.283773419
QR BURN G03 ,BO BURN S02 ,128147.597697076
QR BURN G03 ,BO BURN S03 ,128138.493494361
QR BURN G03 ,BO UNBURN G01 ,129141.764209676
QR BURN G03 ,BO UNBURN G02 ,128760.824856991
QR BURN G03 ,BO UNBURN O01 ,127825.175284833
QR BURN G03 ,BO UNBURN O02 ,127464.832749402
QR BURN G03 ,BO UNBURN S01 ,127236.777498194
QR BURN G03 ,BO UNBURN S02 ,127329.672516501
QR BURN G03 ,BO UNBURN S03 ,127380.810060879
QR BURN G03 ,HT BURN C01 ,239233.558258774
QR BURN G03 ,HT BURN C02,239052.10588177
QR BURN G03 ,HT BURN C03 ,239256.878609602
QR BURN G03 ,HT BURN G01 ,238915.862539982
QR BURN G03 ,HT BURN G02 ,238923.40199013
QR BURN G03 ,HT BURN G04 ,239198.954809204
QR BURN G03 ,HT BURN O01 ,238730.840906455
QR BURN G03 ,HT BURN O02 ,238532.337048649
QR BURN G03 ,HT BURN O03 ,238813.956111819
QR BURN G03 ,HT UNBURN C01 ,239864.197794289
QR BURN G03 ,HT UNBURN C02,239739.975689663
QR BURN G03 ,HT UNBURN G01 ,240072.205644981
QR BURN G03 ,HT UNBURN G02 ,240186.380331656
QR BURN G03 ,HT UNBURN O01 ,240069.982011886
QR BURN G03 ,HT UNBURN O02,239887.804222762
QR BURN G03 ,ML BURN G01 ,47876.9843801062
QR BURN G03 ,ML BURN G02 ,47845.0582818939
QR BURN G03 ,ML BURN O01 ,47820.9908331456
QR BURN G03 ,ML BURN O02 ,47652.3044779845
QR BURN G03 ,ML BURN O04 ,42654.8459409433
QR BURN G03 ,ML BURN S01 ,46736.3037184986
QR BURN G03 ,ML BURN S02 ,46638.5678294771
QR BURN G03 ,ML UNBURN G04 ,48233.6502562868
QR BURN G03 ,ML UNBURN G05 ,48318.46832991
QR BURN G03 ,ML UNBURN O04 ,48375.0229919433
QR BURN G03 ,ML UNBURN O05 ,48340.4512984148
QR BURN G03 ,ML UNBURN S01 ,46665.5812338223
QR BURN G03 ,ML UNBURN S02 ,46584.0788644365
QR BURN G03 ,QR BURN C01,1657.80956178017
QR BURN G03 ,QR BURN C02 ,981.695474600593
QR BURN G03 ,QR BURN G01,1895.05922599023
QR BURN G03 ,QR BURN G02 ,1316.11725638032
QR BURN G03 ,QR BURN G05,2697.83853442076
QR BURN G03 ,QR BURN O01,1620.47784313448
QR BURN G03 ,QR BURN O02 ,944.665791296231
QR BURN G03 ,QR BURN O03 ,44.315896548445
QR BURN G03 ,QR BURN O05,2707.62305620167
QR BURN G05,AN BURN F01 ,152591.773422067
QR BURN G05,AN BURN F02 ,152485.264693477
QR BURN G05,AN BURN G04 ,151786.789075427
QR BURN G05,AN BURN G05 ,151268.139454147
QR BURN G05,AN BURN S01 ,151488.917683154
QR BURN G05,AN BURN S02 ,151112.398866975
QR BURN G05,AN UNBURN F01 ,151066.305352768
QR BURN G05,AN UNBURN F02 ,151061.148035106
QR BURN G05,AN UNBURN G01 ,151304.816529332
QR BURN G05,AN UNBURN G03 ,151239.713974618
QR BURN G05,AN UNBURN S01 ,151402.875823543
QR BURN G05,AN UNBURN S02 ,151097.80466211
QR BURN G05,BC BURN G01 ,278125.220141907
QR BURN G05,BC BURN G02 ,278137.115438026
QR BURN G05,BC BURN G03 ,278040.830133125
QR BURN G05,BC BURN R01 ,277028.955418358
QR BURN G05,BC BURN R02 ,277044.204853822
QR BURN G05,BC BURN S01 ,276564.22978511
QR BURN G05,BC BURN S02 ,276772.598043316
QR BURN G05,BC UNBURN R01,275281.863141939
QR BURN G05,BC UNBURN R02   ,277424.923354481
QR BURN G05,BC UNBURN S01 ,277321.688576126
QR BURN G05,BC UNBURN S02 ,277307.440107046
QR BURN G05,BO BURN G01 ,131685.105986949
QR BURN G05,BO BURN G02 ,131325.512245097
QR BURN G05,BO BURN O01 ,130050.280471035
QR BURN G05,BO BURN O02 ,130039.97158894
QR BURN G05,BO BURN O03 ,129984.607047354
QR BURN G05,BO BURN S01 ,130744.552432162
QR BURN G05,BO BURN S02 ,130693.496646106
QR BURN G05,BO BURN S03 ,130683.488311437
QR BURN G05,BO UNBURN G01 ,131692.800441199
QR BURN G05,BO UNBURN G02 ,131312.396397898
QR BURN G05,BO UNBURN O01 ,130378.317072098
QR BURN G05,BO UNBURN O02 ,130013.829327884
QR BURN G05,BO UNBURN S01 ,129794.988091013
QR BURN G05,BO UNBURN S02 ,129887.7428386
QR BURN G05,BO UNBURN S03 ,129938.004148557
QR BURN G05,HT BURN C01 ,241836.231958936
QR BURN G05,HT BURN C02,241654.572932449
QR BURN G05,HT BURN C03 ,241860.080716088
QR BURN G05,HT BURN G01 ,241517.913941154
QR BURN G05,HT BURN G02 ,241525.168649161
QR BURN G05,HT BURN G04 ,241801.086343765
QR BURN G05,HT BURN O01 ,241332.729126802
QR BURN G05,HT BURN O02 ,241134.686097425
QR BURN G05,HT BURN O03 ,241416.345396298
QR BURN G05,HT UNBURN C01 ,242467.287493471
QR BURN G05,HT UNBURN C02,242343.144401173
QR BURN G05,HT UNBURN G01 ,242674.810126123
QR BURN G05,HT UNBURN G02 ,242788.793397964
QR BURN G05,HT UNBURN O01 ,242674.706861916
QR BURN G05,HT UNBURN O02,242492.543344464
QR BURN G05,ML BURN G01 ,45616.6813640478
QR BURN G05,ML BURN G02 ,45585.0903376308
QR BURN G05,ML BURN O01 ,45563.9549479424
QR BURN G05,ML BURN O02 ,45400.2727298112
QR BURN G05,ML BURN O04 ,40260.787353672
QR BURN G05,ML BURN S01 ,44457.0642442768
QR BURN G05,ML BURN S02 ,44356.8790540909
QR BURN G05,ML UNBURN G04 ,45944.7305388712
QR BURN G05,ML UNBURN G05 ,46029.3536361164
QR BURN G05,ML UNBURN O04 ,46086.3478102844
QR BURN G05,ML UNBURN O05 ,46053.6285921179
QR BURN G05,ML UNBURN S01 ,44387.7837228053
QR BURN G05,ML UNBURN S02 ,44302.7442177785
QR BURN G05,QR BURN C01,4268.54523928166
QR BURN G05,QR BURN C02 ,3665.1774677033
QR BURN G05,QR BURN G01,4432.32884497806
QR BURN G05,QR BURN G02 ,3857.0490872811
QR BURN G05,QR BURN G03 ,2697.83853442076
QR BURN G05,QR BURN O01,4231.98704054457
QR BURN G05,QR BURN O02 ,3626.67752466899
QR BURN G05,QR BURN O03 ,2656.16206748048
QR BURN G05,QR BURN O05,266.324631114188
QR BURN O01,AN BURN F01 ,148454.716383442
QR BURN O01,AN BURN F02 ,148347.727149933
QR BURN O01,AN BURN G04 ,147660.550860375
QR BURN O01,AN BURN G05 ,147140.4657232
QR BURN O01,AN BURN S01 ,147361.657247851
QR BURN O01,AN BURN S02 ,146984.477828243
QR BURN O01,AN UNBURN F01 ,146941.521361442
QR BURN O01,AN UNBURN F02 ,146937.160728996
QR BURN O01,AN UNBURN G01 ,147178.498062778
QR BURN O01,AN UNBURN G03 ,147112.970722944
QR BURN O01,AN UNBURN S01 ,147276.561414033
QR BURN O01,AN UNBURN S02 ,146973.465835812
QR BURN O01,BC BURN G01 ,273903.829152003
QR BURN O01,BC BURN G02 ,273915.879496988
QR BURN O01,BC BURN G03 ,273819.806722355
QR BURN O01,BC BURN R01 ,272807.506324599
QR BURN O01,BC BURN R02 ,272822.896494556
QR BURN O01,BC BURN S01 ,272342.673197208
QR BURN O01,BC BURN S02 ,272551.069950659
QR BURN O01,BC UNBURN R01,271059.424390661
QR BURN O01,BC UNBURN R02   ,273203.38286024
QR BURN O01,BC UNBURN S01 ,273100.277976573
QR BURN O01,BC UNBURN S02 ,273085.889837325
QR BURN O01,BO BURN G01 ,127519.121914464
QR BURN O01,BO BURN G02 ,127160.138675298
QR BURN O01,BO BURN O01 ,125891.098538711
QR BURN O01,BO BURN O02 ,125879.759762099
QR BURN O01,BO BURN O03 ,125823.401476327
QR BURN O01,BO BURN S01 ,126581.386372772
QR BURN O01,BO BURN S02 ,126531.511832441
QR BURN O01,BO BURN S03 ,126522.285897866
QR BURN O01,BO UNBURN G01 ,127526.412556574
QR BURN O01,BO UNBURN G02 ,127145.55229642
QR BURN O01,BO UNBURN O01 ,126210.1396159
QR BURN O01,BO UNBURN O02 ,125849.177680769
QR BURN O01,BO UNBURN S01 ,125622.559783887
QR BURN O01,BO UNBURN S02 ,125715.43143551
QR BURN O01,BO UNBURN S03 ,125766.422633364
QR BURN O01,HT BURN C01 ,237630.431509272
QR BURN O01,HT BURN C02,237448.909642227
QR BURN O01,HT BURN C03 ,237653.930084391
QR BURN O01,HT BURN G01 ,237312.527392016
QR BURN O01,HT BURN G02 ,237319.972271899
QR BURN O01,HT BURN G04 ,237595.646625836
QR BURN O01,HT BURN O01 ,237127.451327933
QR BURN O01,HT BURN O02 ,236929.100816327
QR BURN O01,HT BURN O03 ,237210.733610634
QR BURN O01,HT UNBURN C01 ,238261.211832251
QR BURN O01,HT UNBURN C02,238137.016329211
QR BURN O01,HT UNBURN G01 ,238469.056468105
QR BURN O01,HT UNBURN G02 ,238583.167120722
QR BURN O01,HT UNBURN O01 ,238467.555668394
QR BURN O01,HT UNBURN O02,238285.382646822
QR BURN O01,ML BURN G01 ,49480.3011675544
QR BURN O01,ML BURN G02 ,49448.3264678977
QR BURN O01,ML BURN O01 ,49423.8088346237
QR BURN O01,ML BURN O02 ,49254.3558881069
QR BURN O01,ML BURN O04 ,44273.3347402111
QR BURN O01,ML BURN S01 ,48342.5197553235
QR BURN O01,ML BURN S02 ,48245.1391898576
QR BURN O01,ML UNBURN G04 ,49841.1085831236
QR BURN O01,ML UNBURN G05 ,49925.9474205421
QR BURN O01,ML UNBURN O04 ,49982.4374008332
QR BURN O01,ML UNBURN O05 ,49947.6114915688
QR BURN O01,ML UNBURN S01 ,48271.5969930424
QR BURN O01,ML UNBURN S02 ,48190.6046236789
QR BURN O01,QR BURN C01,37.3753002631707
QR BURN O01,QR BURN C02 ,693.259141540569
QR BURN O01,QR BURN G01,351.216392015491
QR BURN O01,QR BURN G02 ,406.541829113805
QR BURN O01,QR BURN G03 ,1620.47784313448
QR BURN O01,QR BURN G05,4231.98704054457
QR BURN O01,QR BURN O02 ,719.9647818288
QR BURN O01,QR BURN O03 ,1664.68875313381
QR BURN O01,QR BURN O05,4277.82193831427
QR BURN O02 ,AN BURN F01 ,148987.435330662
QR BURN O02 ,AN BURN F02 ,148880.710113219
QR BURN O02 ,AN BURN G04 ,148187.437460845
QR BURN O02 ,AN BURN G05 ,147668.109946541
QR BURN O02 ,AN BURN S01 ,147889.083293014
QR BURN O02 ,AN BURN S02 ,147512.252647063
QR BURN O02 ,AN UNBURN F01 ,147467.638202052
QR BURN O02 ,AN UNBURN F02 ,147462.859421763
QR BURN O02 ,AN UNBURN G01 ,147705.424682396
QR BURN O02 ,AN UNBURN G03 ,147640.121628718
QR BURN O02 ,AN UNBURN S01 ,147803.486374467
QR BURN O02 ,AN UNBURN S02 ,147499.349059567
QR BURN O02 ,BC BURN G01 ,274551.370878917
QR BURN O02 ,BC BURN G02 ,274563.584619233
QR BURN O02 ,BC BURN G03 ,274467.733779759
QR BURN O02 ,BC BURN R01 ,273454.98787095
QR BURN O02 ,BC BURN R02 ,273470.52686981
QR BURN O02 ,BC BURN S01 ,272990.040883521
QR BURN O02 ,BC BURN S02 ,273198.467775108
QR BURN O02 ,BC UNBURN R01,271705.827816706
QR BURN O02 ,BC UNBURN R02   ,273850.766616066
QR BURN O02 ,BC UNBURN S01 ,273747.799971434
QR BURN O02 ,BC UNBURN S02 ,273733.26331113
QR BURN O02 ,BO BURN G01 ,128197.005258692
QR BURN O02 ,BO BURN G02 ,127838.225506064
QR BURN O02 ,BO BURN O01 ,126571.157400937
QR BURN O02 ,BO BURN O02 ,126559.501281483
QR BURN O02 ,BO BURN O03 ,126502.833812103
QR BURN O02 ,BO BURN S01 ,127260.192460451
QR BURN O02 ,BO BURN S02 ,127210.693808664
QR BURN O02 ,BO BURN S03 ,127201.714029347
QR BURN O02 ,BO UNBURN G01 ,128204.16221583
QR BURN O02 ,BO UNBURN G02 ,127823.153007444
QR BURN O02 ,BO UNBURN O01 ,126887.299192116
QR BURN O02 ,BO UNBURN O02 ,126527.509942754
QR BURN O02 ,BO UNBURN S01 ,126298.247646452
QR BURN O02 ,BO UNBURN S02 ,126391.160220072
QR BURN O02 ,BO UNBURN S03 ,126442.409496513
QR BURN O02 ,HT BURN C01 ,238290.326995568
QR BURN O02 ,HT BURN C02,238108.889968235
QR BURN O02 ,HT BURN C03 ,238313.608545734
QR BURN O02 ,HT BURN G01 ,237972.677617585
QR BURN O02 ,HT BURN G02 ,237980.238412975
QR BURN O02 ,HT BURN G04 ,238255.763801185
QR BURN O02 ,HT BURN O01 ,237787.668269144
QR BURN O02 ,HT BURN O02 ,237589.130075531
QR BURN O02 ,HT BURN O03 ,237870.746051068
QR BURN O02 ,HT UNBURN C01 ,238920.935740528
QR BURN O02 ,HT UNBURN C02,238796.707900884
QR BURN O02 ,HT UNBURN G01 ,239128.97920536
QR BURN O02 ,HT UNBURN G02 ,239243.168028115
QR BURN O02 ,HT UNBURN O01 ,239126.602295794
QR BURN O02 ,HT UNBURN O02,238944.423557028
QR BURN O02 ,ML BURN G01 ,48765.7452748606
QR BURN O02 ,ML BURN G02 ,48733.752758049
QR BURN O02 ,ML BURN O01 ,48709.0710614492
QR BURN O02 ,ML BURN O02 ,48539.3498584687
QR BURN O02 ,ML BURN O04 ,43570.4347824678
QR BURN O02 ,ML BURN S01 ,47629.1547895421
QR BURN O02 ,ML BURN S02 ,47531.9364331646
QR BURN O02 ,ML UNBURN G04 ,49128.3166114228
QR BURN O02 ,ML UNBURN G05 ,49213.1650897032
QR BURN O02 ,ML UNBURN O04 ,49269.6230456507
QR BURN O02 ,ML UNBURN O05 ,49234.6743201679
QR BURN O02 ,ML UNBURN S01 ,47558.1431620579
QR BURN O02 ,ML UNBURN S02 ,47477.3812749981
QR BURN O02 ,QR BURN C01,755.60216596675
QR BURN O02 ,QR BURN C02 ,39.0895683835126
QR BURN O02 ,QR BURN G01,1044.92081178073
QR BURN O02 ,QR BURN G02 ,566.342727513454
QR BURN O02 ,QR BURN G03 ,944.665791296231
QR BURN O02 ,QR BURN G05,3626.67752466899
QR BURN O02 ,QR BURN O01,719.9647818288
QR BURN O02 ,QR BURN O03 ,988.617818057969
QR BURN O02 ,QR BURN O05,3647.71173184119
QR BURN O03 ,AN BURN F01 ,149938.861207227
QR BURN O03 ,AN BURN F02 ,149832.282081987
QR BURN O03 ,AN BURN G04 ,149135.602053355
QR BURN O03 ,AN BURN G05 ,148616.70637448
QR BURN O03 ,AN BURN S01 ,148837.555172379
QR BURN O03 ,AN BURN S02 ,148460.923679999
QR BURN O03 ,AN UNBURN F01 ,148415.368619416
QR BURN O03 ,AN UNBURN F02 ,148410.351429469
QR BURN O03 ,AN UNBURN G01 ,148653.61435653
QR BURN O03 ,AN UNBURN G03 ,148588.438844774
QR BURN O03 ,AN UNBURN S01 ,148751.674624247
QR BURN O03 ,AN UNBURN S02 ,148446.946163968
QR BURN O03 ,BC BURN G01 ,275539.954478385
QR BURN O03 ,BC BURN G02 ,275552.163826091
QR BURN O03 ,BC BURN G03 ,275456.306585042
QR BURN O03 ,BC BURN R01 ,274443.573002397
QR BURN O03 ,BC BURN R02 ,274459.108100758
QR BURN O03 ,BC BURN S01 ,273978.628841065
QR BURN O03 ,BC BURN S02 ,274187.054998608
QR BURN O03 ,BC UNBURN R01,272694.434560893
QR BURN O03 ,BC UNBURN R02   ,274839.354195257
QR BURN O03 ,BC UNBURN S01 ,274736.384069756
QR BURN O03 ,BC UNBURN S02 ,274721.851139553
QR BURN O03 ,BO BURN G01 ,129178.858205213
QR BURN O03 ,BO BURN G02 ,128819.981594131
QR BURN O03 ,BO BURN O01 ,127551.927462061
QR BURN O03 ,BO BURN O02 ,127540.435968779
QR BURN O03 ,BO BURN O03 ,127483.926604572
QR BURN O03 ,BO BURN S01 ,128241.5991278
QR BURN O03 ,BO BURN S02 ,128191.913338628
QR BURN O03 ,BO BURN S03 ,128182.809266363
QR BURN O03 ,BO UNBURN G01 ,129186.07819868
QR BURN O03 ,BO UNBURN G02 ,128805.138588545
QR BURN O03 ,BO UNBURN O01 ,127869.488161516
QR BURN O03 ,BO UNBURN O02 ,127509.147592333
QR BURN O03 ,BO UNBURN S01 ,127281.086545453
QR BURN O03 ,BO UNBURN S02 ,127373.981690069
QR BURN O03 ,BO UNBURN S03 ,127425.120005604
QR BURN O03 ,HT BURN C01 ,239277.745609026
QR BURN O03 ,HT BURN C02,239096.29422003
QR BURN O03 ,HT BURN C03 ,239301.063420683
QR BURN O03 ,HT BURN G01 ,238960.05284611
QR BURN O03 ,HT BURN G02 ,238967.593631059
QR BURN O03 ,HT BURN G04 ,239243.144732118
QR BURN O03 ,HT BURN O01 ,238775.031982577
QR BURN O03 ,HT BURN O02 ,238576.525957621
QR BURN O03 ,HT BURN O03 ,238858.144824183
QR BURN O03 ,HT UNBURN C01 ,239908.383135337
QR BURN O03 ,HT UNBURN C02,239784.160651975
QR BURN O03 ,HT UNBURN G01 ,240116.393307974
QR BURN O03 ,HT UNBURN G02 ,240230.568902659
